intid,q1,tenure,rsentity,int_gender,int_ethnicity,off_female,off_bosniak,elected,tr_wearhijab,hijab_muslim,dv_const_1,dv_const_2,dv_const_3,dv_const_4,dv_const_5,dv_const_6,dv_represent_scale,dv_ethnic_coop_scale,approve_scale
36108,3,3,0,1,3,0,1,1,1,1,4,2,4,2,4,3,-0.63890743,-1.1059406,3
36108,3,0,0,1,3,1,1,0,1,1,4,2,4,3,3,3,-0.63890743,-1.0894752,3
36108,3,3,0,1,3,0,1,1,1,1,5,4,5,5,5,4,1.0691332,1.435441,4
36108,3,3,0,1,3,0,1,1,0,0,3,4,4,4,4,4,-0.21074028,0.17298293,4
36108,3,3,0,1,3,1,1,1,1,1,4,4,4,4,4,3,0.20389625,0.17298293,3
36108,3,0,0,1,3,1,1,0,0,0,4,3,4,4,3,3,-0.21750557,-0.45001343,3
36108,3,3,0,1,3,0,1,1,1,1,5,4,5,4,4,4,1.0691332,0.17298293,4
36108,3,0,0,1,3,0,1,0,0,0,5,3,3,3,3,3,-0.25346941,-1.0894752,3
36108,3,0,0,1,3,0,1,0,0,0,4,3,3,3,3,3,-0.66810596,-1.0894752,3
36108,3,3,0,1,3,0,1,1,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36108,3,0,0,1,3,0,1,0,1,1,4,2,4,4,4,3,-0.63890743,0.17298293,3
36108,3,3,0,1,3,0,1,1,0,0,3,3,3,4,4,3,-1.0827425,0.17298293,3
36108,3,0,0,1,3,0,1,0,0,0,4,3,4,3,4,3,-0.21750557,-0.46647879,3
36175,1,12,1,2,1,0,0,1,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36175,1,1,1,2,1,0,0,1,1,0,4,4,4,4,4,3,0.20389625,0.17298293,3
36175,1,1,1,2,1,1,0,1,1,0,4,2,4,3,4,3,-0.63890743,-0.46647879,3
36175,1,1,1,2,1,0,0,1,0,0,3,2,4,4,4,3,-1.0535439,0.17298293,3
36175,1,3,1,2,1,0,0,1,0,0,4,4,4,4,4,3,0.20389625,0.17298293,3
36175,3,12,1,2,1,0,1,1,1,1,4,4,4,4,4,4,0.20389625,0.17298293,4
36175,1,11,1,2,1,0,0,1,0,0,3,3,4,3,4,3,-0.63214213,-0.46647879,3
36175,1,1,1,2,1,1,0,1,1,0,4,3,4,4,4,3,-0.21750557,0.17298293,3
36175,1,3,1,2,1,0,0,1,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36175,1,12,1,2,1,0,0,1,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36175,1,1,1,2,1,0,0,1,0,0,4,4,4,4,4,3,0.20389625,0.17298293,3
36175,1,1,1,2,1,1,0,1,1,0,3,3,4,5,5,3,-0.63214213,1.435441,3
36175,1,3,1,2,1,1,0,1,1,0,4,3,4,4,4,3,-0.21750557,0.17298293,3
36175,1,1,1,2,1,0,0,1,0,0,4,3,4,4,4,3,-0.21750557,0.17298293,3
36175,1,1,1,2,1,1,0,1,1,0,4,4,5,4,5,3,0.65449661,0.79597932,3
36175,1,12,1,2,1,0,0,1,0,0,4,4,4,4,4,3,0.20389625,0.17298293,3
36175,1,3,1,2,1,0,0,1,1,0,4,4,4,4,4,3,0.20389625,0.17298293,3
36175,1,1,1,2,1,1,0,1,1,0,4,3,4,4,4,3,-0.21750557,0.17298293,3
36175,1,3,1,2,1,1,0,1,0,0,4,3,3,4,4,3,-0.66810596,0.17298293,3
36175,1,15,1,2,1,0,0,1,1,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36175,1,3,1,2,1,0,0,1,1,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36175,1,1,1,2,1,1,0,1,0,0,4,2,4,3,4,3,-0.63890743,-0.46647879,3
36175,1,1,1,2,1,1,0,1,0,0,4,2,4,4,4,2,-0.63890743,0.17298293,2
36175,1,3,1,2,1,1,0,1,1,0,4,4,4,4,4,3,0.20389625,0.17298293,3
36175,1,1,1,2,1,1,0,1,0,0,4,4,4,4,4,3,0.20389625,0.17298293,3
36175,1,3,1,2,1,0,0,1,1,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36175,3,12,1,2,1,0,1,1,0,0,4,3,4,4,4,4,-0.21750557,0.17298293,4
36175,1,1,1,2,1,0,0,1,0,0,4,4,4,4,4,3,0.20389625,0.17298293,3
36175,1,1,1,2,1,0,0,1,0,0,4,4,4,4,4,3,0.20389625,0.17298293,3
36196,2,0,0,2,1,0,0,0,1,0,4,2,2,2,4,1,-1.5401082,-1.1059406,1
36196,3,0,1,2,1,0,1,0,1,1,5,5,5,5,5,3,1.490535,1.435441,3
36196,2,0,0,2,1,1,0,0,0,0,4,3,3,3,4,4,-0.66810596,-0.46647879,4
36196,1,0,1,2,1,0,0,0,1,0,4,3,4,3,4,4,-0.21750557,-0.46647879,4
36196,1,1,1,2,1,1,0,1,1,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,3,0,1,2,1,1,1,0,1,1,1,4,3,3,4,3,-1.4906137,-0.46647879,3
36196,1,0,1,2,1,0,0,0,0,0,4,3,4,5,4,3,-0.21750557,0.81244469,3
36196,3,0,1,2,1,1,1,0,0,0,3,3,3,3,3,3,-1.0827425,-1.0894752,3
36196,3,0,1,2,1,0,1,0,1,1,5,3,3,4,4,3,-0.25346941,0.17298293,3
36196,1,1,1,2,1,0,0,1,1,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,2,0,0,2,1,1,0,0,1,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,3,1,0,2,1,0,1,1,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,3,11,0,2,1,0,1,1,0,0,5,4,4,4,4,4,0.61853278,0.17298293,4
36196,3,1,0,2,1,1,1,1,1,1,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,1,7,1,2,1,0,0,1,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,1,0,1,2,1,1,0,0,0,0,4,3,4,4,4,4,-0.21750557,0.17298293,4
36196,1,0,1,2,1,0,0,0,1,0,5,5,5,5,5,5,1.490535,1.435441,5
36196,1,6,1,2,1,1,0,1,1,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,1,3,1,2,1,0,0,1,1,0,5,5,4,5,5,3,1.0399346,1.435441,3
36196,3,12,0,2,1,0,1,1,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,1,3,1,2,1,0,0,1,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,2,3,0,2,1,0,0,1,0,0,3,3,3,4,4,3,-1.0827425,0.17298293,3
36196,1,7,1,2,1,0,0,1,1,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,2,3,0,2,1,0,0,1,1,0,4,2,2,4,4,4,-1.5401082,0.17298293,4
36196,1,3,1,2,1,0,0,1,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,1,3,1,2,1,0,0,1,1,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,1,3,1,2,1,1,0,1,1,0,4,3,4,4,4,4,-0.21750557,0.17298293,4
36196,1,2,1,2,1,0,0,1,0,0,4,3,4,4,4,4,-0.21750557,0.17298293,4
36196,1,1,1,2,1,0,0,1,0,0,4,4,4,4,1,4,0.20389625,-1.6960062,4
36196,1,0,1,2,1,1,0,0,1,0,5,5,5,5,4,5,1.490535,0.81244469,5
36196,2,3,0,2,1,1,0,1,1,0,4,3,4,4,4,3,-0.21750557,0.17298293,3
36196,1,1,1,2,1,0,0,1,0,0,2,4,4,4,5,5,-0.62537682,0.79597932,5
36196,3,0,1,2,1,0,1,0,1,1,2,3,4,4,4,4,-1.0467787,0.17298293,4
36196,1,3,1,2,1,1,0,1,0,0,4,4,4,5,5,4,0.20389625,1.435441,4
36196,1,1,1,2,1,0,0,1,0,0,5,4,3,3,4,3,0.16793244,-0.46647879,3
36196,1,0,1,2,1,0,0,0,1,0,4,4,3,4,4,4,-0.24670412,0.17298293,4
36196,3,0,1,2,1,0,1,0,0,0,3,3,3,5,5,5,-1.0827425,1.435441,5
36196,1,7,1,2,1,0,0,1,1,0,5,5,4,4,2,4,1.0399346,-1.0730098,4
36196,3,1,0,2,1,1,1,1,1,1,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,1,1,1,2,1,0,0,1,1,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,1,0,1,2,1,1,0,0,0,0,5,3,3,3,4,4,-0.25346941,-0.46647879,4
36196,3,0,1,2,1,1,1,0,0,0,5,4,5,5,5,4,1.0691332,1.435441,4
36196,1,0,1,2,1,0,0,0,1,0,4,4,3,4,4,4,-0.24670412,0.17298293,4
36196,1,7,1,2,1,0,0,1,1,0,5,2,3,5,5,4,-0.67487127,1.435441,4
36196,3,1,0,2,1,0,1,1,0,0,1,1,2,2,1,2,-3.2054195,-2.9749296,2
36196,2,3,0,2,1,0,0,1,0,0,3,3,3,3,3,4,-1.0827425,-1.0894752,4
36196,1,1,1,2,1,0,0,1,0,0,5,4,4,4,4,4,0.61853278,0.17298293,4
36196,1,3,1,2,1,0,0,1,1,0,4,4,4,4,2,4,0.20389625,-1.0730098,4
36196,3,3,1,2,1,0,1,1,1,1,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,1,3,1,2,1,0,0,1,0,0,5,5,5,5,4,5,1.490535,0.81244469,5
36196,1,1,1,2,1,0,0,1,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,1,11,1,2,1,0,0,1,0,0,5,4,4,4,4,4,0.61853278,0.17298293,4
36196,1,1,1,2,1,0,0,1,0,0,2,4,4,4,3,4,-0.62537682,-0.45001343,4
36196,3,0,1,2,1,0,1,0,0,0,5,5,5,5,5,5,1.490535,1.435441,5
36196,3,0,1,2,1,1,1,0,1,1,4,4,5,5,5,5,0.65449661,1.435441,5
36196,1,0,1,2,1,0,0,0,0,0,5,5,5,5,4,3,1.490535,0.81244469,3
36196,1,3,1,2,1,0,0,1,0,0,5,4,4,4,4,4,0.61853278,0.17298293,4
36196,1,0,1,2,1,0,0,0,0,0,4,4,4,4,4,5,0.20389625,0.17298293,5
36196,1,0,1,2,1,0,0,0,0,0,5,5,5,5,3,5,1.490535,0.18944831,5
36196,1,7,1,2,1,0,0,1,1,0,5,3,3,3,5,3,-0.25346941,0.15651757,3
36196,1,0,1,2,1,0,0,0,0,0,3,3,4,4,4,4,-0.63214213,0.17298293,4
36196,1,3,1,2,1,0,0,1,1,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,1,7,1,2,1,0,0,1,1,0,5,4,3,4,4,4,0.16793244,0.17298293,4
36196,2,7,1,2,1,0,0,1,0,0,4,4,4,4,4,3,0.20389625,0.17298293,3
36196,3,3,0,2,1,1,1,1,1,1,5,3,4,2,2,3,0.19713096,-2.3519332,3
36196,1,1,1,2,1,1,0,1,1,0,3,2,3,3,3,2,-1.5041443,-1.0894752,2
36196,1,7,1,2,1,0,0,1,1,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,3,12,1,2,1,0,1,1,0,0,4,3,4,4,4,4,-0.21750557,0.17298293,4
36196,1,1,1,2,1,1,0,1,1,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,1,3,1,2,1,0,0,1,0,0,4,3,4,4,4,4,-0.21750557,0.17298293,4
36196,1,3,1,2,1,0,0,1,0,0,4,3,4,4,4,3,-0.21750557,0.17298293,3
36196,3,4,1,2,1,0,1,1,1,1,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,1,0,1,2,1,0,0,0,0,0,5,3,3,4,4,4,-0.25346941,0.17298293,4
36196,1,0,1,2,1,1,0,0,0,0,4,5,5,5,5,5,1.0758985,1.435441,5
36196,1,1,1,2,1,0,0,1,1,0,3,3,3,3,3,3,-1.0827425,-1.0894752,3
36196,1,0,1,2,1,1,0,0,0,0,5,3,5,5,5,5,0.64773136,1.435441,5
36196,3,7,0,2,1,0,1,1,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,1,3,1,2,1,0,0,1,0,0,4,3,4,4,4,3,-0.21750557,0.17298293,3
36196,3,3,0,2,1,0,1,1,1,1,4,3,4,1,5,4,-0.21750557,-1.1224059,4
36196,2,0,0,2,1,0,0,0,0,0,2,4,4,4,4,4,-0.62537682,0.17298293,4
36196,1,1,1,2,1,0,0,1,1,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,1,12,1,2,1,0,0,1,1,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,1,7,1,2,1,0,0,1,0,0,5,1,4,4,4,4,-0.64567274,0.17298293,4
36196,1,7,1,2,1,0,0,1,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,1,1,1,2,1,0,0,1,0,0,4,4,4,3,4,4,0.20389625,-0.46647879,4
36196,1,0,1,2,1,0,0,0,1,0,2,4,4,4,4,4,-0.62537682,0.17298293,4
36196,1,0,1,2,1,0,0,0,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,1,3,1,2,1,0,0,1,1,0,4,3,4,3,4,4,-0.21750557,-0.46647879,4
36196,1,11,1,2,1,0,0,1,1,0,5,3,3,4,4,4,-0.25346941,0.17298293,4
36196,1,0,1,2,1,0,0,0,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,1,3,1,2,1,0,0,1,0,0,3,4,3,3,3,3,-0.66134065,-1.0894752,3
36196,1,1,1,2,1,0,0,1,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,1,0,1,2,1,0,0,0,1,0,5,2,2,4,2,4,-1.1254716,-1.0730098,4
36196,2,0,0,2,1,0,0,0,1,0,4,4,4,4,4,3,0.20389625,0.17298293,3
36196,1,7,1,2,1,0,0,1,0,0,4,4,3,3,4,4,-0.24670412,-0.46647879,4
36196,1,3,1,2,1,0,0,1,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,3,1,0,2,1,0,1,1,1,1,2,4,4,4,4,4,-0.62537682,0.17298293,4
36196,2,0,0,2,1,1,0,0,0,0,2,4,4,4,4,3,-0.62537682,0.17298293,3
36196,1,3,1,2,1,1,0,1,1,0,5,5,5,5,5,5,1.490535,1.435441,5
36196,2,0,0,2,1,0,0,0,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,1,7,1,2,1,0,0,1,0,0,4,4,4,4,3,3,0.20389625,-0.45001343,3
36196,1,1,1,2,1,1,0,1,0,0,4,2,4,1,4,3,-0.63890743,-1.7454023,3
36196,1,1,1,2,1,0,0,1,1,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,1,3,1,2,1,0,0,1,0,0,5,3,3,4,4,3,-0.25346941,0.17298293,3
36196,1,3,1,2,1,0,0,1,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,1,3,1,2,1,1,0,1,1,0,5,4,4,4,4,4,0.61853278,0.17298293,4
36196,1,3,1,2,1,1,0,1,1,0,4,3,4,4,4,4,-0.21750557,0.17298293,4
36196,1,3,1,2,1,0,0,1,0,0,4,4,3,4,4,4,-0.24670412,0.17298293,4
36196,1,1,1,2,1,1,0,1,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36196,1,1,1,2,1,0,0,1,1,0,4,4,4,4,3,4,0.20389625,-0.45001343,4
36196,1,3,1,2,1,0,0,1,0,0,5,5,5,5,4,4,1.490535,0.81244469,4
36372,1,0,0,2,1,1,0,0,0,0,4,3,4,2,4,4,-0.21750557,-1.1059406,4
36372,1,0,0,2,1,0,0,0,1,0,4,4,4,4,5,4,0.20389625,0.79597932,4
36372,1,0,0,2,1,1,0,0,1,0,4,3,3,4,4,3,-0.66810596,0.17298293,3
36372,1,6,1,2,1,0,0,1,0,0,4,4,4,3,4,5,0.20389625,-0.46647879,5
36372,1,0,0,2,1,0,0,0,1,0,2,3,1,2,4,4,-2.3985798,-1.1059406,4
36372,1,3,1,2,1,0,0,1,0,0,5,5,5,5,5,5,1.490535,1.435441,5
36372,1,0,0,2,1,1,0,0,0,0,5,4,3,4,3,5,0.16793244,-0.45001343,5
36372,1,3,1,2,1,1,0,1,1,0,5,5,5,5,5,5,1.490535,1.435441,5
36372,1,4,1,2,1,1,0,1,1,0,5,5,5,2,2,2,1.490535,-2.3519332,2
36372,1,0,0,2,1,1,0,0,1,0,4,4,2,2,2,2,-0.69730449,-2.3519332,2
36372,1,0,0,2,1,1,0,0,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36372,1,8,1,2,1,0,0,1,1,0,5,2,4,4,4,4,-0.22427088,0.17298293,4
36372,1,16,1,2,1,0,0,1,0,0,5,4,4,5,5,5,0.61853278,1.435441,5
36372,1,12,1,2,1,0,0,1,1,0,4,4,4,4,4,5,0.20389625,0.17298293,5
36372,1,0,0,2,1,0,0,0,0,0,4,2,4,4,4,4,-0.63890743,0.17298293,4
36372,1,4,1,2,1,0,0,1,0,0,1,1,1,1,4,5,-3.6560199,-1.7454023,5
36372,1,3,1,2,1,1,0,1,0,0,5,2,4,3,4,3,-0.22427088,-0.46647879,3
36372,1,3,1,2,1,1,0,1,0,0,4,2,2,2,2,2,-1.5401082,-2.3519332,2
36372,1,0,0,2,1,0,0,0,0,0,5,5,5,5,5,4,1.490535,1.435441,4
36381,3,0,1,2,3,1,1,0,0,0,5,5,5,5,3,5,1.490535,0.18944831,5
36381,3,3,0,2,3,0,1,1,1,1,4,4,4,4,4,3,0.20389625,0.17298293,3
36381,3,0,0,2,3,1,1,0,0,0,5,5,4,4,5,4,1.0399346,0.79597932,4
36381,3,0,0,2,3,0,1,0,0,0,5,3,5,4,5,4,0.64773136,0.79597932,4
36381,3,19,0,2,3,0,1,1,1,1,5,5,5,5,3,5,1.490535,0.18944831,5
36381,3,3,0,2,3,0,1,1,1,1,5,4,4,4,3,4,0.61853278,-0.45001343,4
36381,3,13,0,2,3,1,1,1,0,0,4,5,5,5,5,5,1.0758985,1.435441,5
36381,3,3,0,2,3,1,1,1,0,0,5,5,5,5,5,5,1.490535,1.435441,5
36381,3,1,0,2,3,0,1,1,0,0,5,5,5,5,2,4,1.490535,-0.43354806,4
36381,2,7,0,2,3,1,0,1,0,0,4,3,4,4,4,4,-0.21750557,0.17298293,4
36381,3,3,0,2,3,0,1,1,0,0,5,4,3,5,2,2,0.16793244,-0.43354806,2
36381,2,3,0,2,3,1,0,1,1,0,5,4,4,3,2,4,0.61853278,-1.7124715,4
36381,3,4,0,2,3,0,1,1,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36381,3,4,0,2,3,0,1,1,1,1,5,5,5,5,4,5,1.490535,0.81244469,5
36381,3,7,0,2,3,0,1,1,0,0,5,4,5,5,3,5,1.0691332,0.18944831,5
36381,2,3,0,2,3,0,0,1,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36381,3,12,0,2,3,0,1,1,1,1,5,3,3,5,4,5,-0.25346941,0.81244469,5
36381,3,3,0,2,3,0,1,1,0,0,5,4,4,2,3,4,0.61853278,-1.7289369,4
36381,3,11,0,2,3,0,1,1,0,0,5,3,2,2,2,4,-0.70406979,-2.3519332,4
36381,3,15,0,2,3,0,1,1,1,1,5,5,5,5,2,5,1.490535,-0.43354806,5
36381,3,0,0,2,3,1,1,0,1,1,4,3,5,5,4,3,0.2330948,0.81244469,3
36381,3,7,0,2,3,0,1,1,0,0,5,5,2,4,3,4,0.13873389,-0.45001343,4
36381,3,0,0,2,3,0,1,0,0,0,5,4,2,4,4,2,-0.28266793,0.17298293,2
36381,3,4,0,2,3,1,1,1,0,0,4,3,5,4,5,3,0.2330948,0.79597932,3
36381,3,0,0,2,3,1,1,0,0,0,5,4,4,4,4,4,0.61853278,0.17298293,4
36381,2,7,0,2,3,0,0,1,1,0,5,5,4,5,4,5,1.0399346,0.81244469,5
36381,3,0,0,2,3,0,1,0,1,1,4,3,5,4,4,4,0.2330948,0.17298293,4
36433,3,7,0,2,3,0,1,1,0,0,4,4,4,4,4,3,0.20389625,0.17298293,3
36433,2,3,0,2,3,0,0,1,0,0,5,5,5,5,5,4,1.490535,1.435441,4
36433,1,3,0,2,3,0,0,1,1,0,5,4,4,4,4,4,0.61853278,0.17298293,4
36433,2,8,0,2,3,0,0,1,1,0,3,3,3,3,3,3,-1.0827425,-1.0894752,3
36433,2,3,0,2,3,0,0,1,0,0,5,5,3,5,5,3,0.58933425,1.435441,3
36433,3,3,0,2,3,0,1,1,0,0,2,2,4,4,4,4,-1.4681805,0.17298293,4
36433,2,3,0,2,3,1,0,1,0,0,3,4,4,4,3,4,-0.21074028,-0.45001343,4
36433,2,3,0,2,3,0,0,1,1,0,3,3,5,5,5,5,-0.18154176,1.435441,5
36433,2,4,0,2,3,0,0,1,1,0,4,4,4,4,4,3,0.20389625,0.17298293,3
36433,2,3,0,2,3,1,0,1,0,0,4,3,4,4,4,4,-0.21750557,0.17298293,4
36433,2,3,0,2,3,0,0,1,1,0,4,3,4,3,4,3,-0.21750557,-0.46647879,3
36433,2,3,0,2,3,0,0,1,1,0,2,4,4,3,4,2,-0.62537682,-0.46647879,2
36571,1,7,1,1,3,0,0,1,0,0,2,3,3,3,3,3,-1.4973791,-1.0894752,3
36571,1,3,1,1,3,0,0,1,1,0,2,2,2,2,2,2,-2.3693812,-2.3519332,2
36726,2,7,0,2,2,0,0,1,1,0,3,3,3,3,2,3,-1.0827425,-1.7124715,3
36726,2,8,0,2,2,0,0,1,0,0,4,2,2,2,4,4,-1.5401082,-1.1059406,4
36726,2,0,0,2,2,1,0,0,0,0,4,3,3,3,4,3,-0.66810596,-0.46647879,3
36726,2,4,0,2,2,0,0,1,0,0,3,4,4,4,4,3,-0.21074028,0.17298293,3
36726,3,7,0,2,2,0,1,1,1,1,4,4,4,3,4,4,0.20389625,-0.46647879,4
36726,2,0,0,2,2,1,0,0,0,0,3,3,3,1,3,1,-1.0827425,-2.3683987,1
36726,2,0,0,2,2,1,0,0,1,0,4,2,4,4,2,2,-0.63890743,-1.0730098,2
36726,2,0,0,2,2,1,0,0,0,0,4,4,4,3,4,2,0.20389625,-0.46647879,2
36726,2,3,0,2,2,0,0,1,0,0,5,3,4,5,4,3,0.19713096,0.81244469,3
36726,2,7,0,2,2,0,0,1,1,0,5,4,4,4,4,4,0.61853278,0.17298293,4
